id,name,second_name,pre_surname,surname,main_job,fullname,Aid,orcid
3FDB5FCEAE7FD296436D65A2397912799B18F8A0,Maria,,,Sidoruk-Grymuza,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Maria Sidoruk-Grymuza,Maria_Sidoruk-Grymuza_1C0,0000-0002-1919-3426
F26DD6D6CA316AF694F87BADCFF825F83AB25BCF,Marta,,,Siedlecka,Uniwersytet_Jagielloński_w_Krakowie,Marta Siedlecka,Marta_Siedlecka_feu,0000-0002-0688-4500
37C8D7C37655DBD08DFBA35C36A003F99BA65C09,Agnieszka,Maria,,Siedler,Akademia_Pedagogiki_Specjalnej_Marii_Grzegorzewskiej_w_Warszawie,Agnieszka Maria Siedler,Agnieszka_Maria_Siedler_8Yi,
6AC5684F4FEE156850C86915F7F9E3A44A748FDE,Patrycja,,,Siemiginowska,Uniwersytet_Jagielloński_w_Krakowie,Patrycja Siemiginowska,Patrycja_Siemiginowska_jrb,0000-0002-8358-5133
0A429F9741E2B79D34FA15EBF4696A07CF44CC4F,Teresa,,,Sikora,Uniwersytet_Śląski_w_Katowicach,Teresa Sikora,Teresa_Sikora_fTJ,
3A28EBE6CE75830BC289AF2A28A900EB105780EE,Jagoda,,,Sikora,Uniwersytet_Śląski_w_Katowicach,Jagoda Sikora,Jagoda_Sikora_DCP,
C72A346611FFFFDD036DD6620359517810213444,Katarzyna,,,Sikora,Akademia_Ignatianum_w_Krakowie,Katarzyna Sikora,Katarzyna_Sikora_oIh,0000-0002-5693-6639
D3E4B4E5BDA6B03D912C9056708A6AC5A92AFCD5,Barbara,,,Sikora-Wachowicz,Uniwersytet_Jagielloński_w_Krakowie,Barbara Sikora-Wachowicz,Barbara_Sikora-Wachowicz_3lS,0000-0002-7398-9767
2994CC18F7DDCBF746E8A76B67EBC022BED6293F,Julia,Ewa,,Sikorska,Uniwersytet_Mikołaja_Kopernika_w_Toruniu,Julia Ewa Sikorska,Julia_Ewa_Sikorska_tK5,0000-0003-3262-0696
CEE7FFFCA8E17693A65AB037BFBD284A7FCDBDDE,Iwona,,,Sikorska,Uniwersytet_Jagielloński_w_Krakowie,Iwona Sikorska,Iwona_Sikorska_KwN,0000-0002-1309-8065
1DB242F693215B21DB28CBEE9AC6852D8A39D9E0,Kasper,Maciej,,Sipowicz,Akademia_Pedagogiki_Specjalnej_Marii_Grzegorzewskiej_w_Warszawie,Kasper Maciej Sipowicz,Kasper_Maciej_Sipowicz_PNz,
9AB3B3CCF5D0AE2381EA6A66067A714E811CB1C1,Małgorzata,,,Sitarczyk,Wyższa_Szkoła_Ekonomii_i_Innowacji_w_Lublinie,Małgorzata Sitarczyk,Małgorzata_Sitarczyk_brW,
B7595ED107CD3CB9A4C18781E29052DDEDDC2426,Magdalena,Maja,,Sitko-Dominik,Uniwersytet_Śląski_w_Katowicach,Magdalena Maja Sitko-Dominik,Magdalena_Maja_Sitko-Dominik_0J8,0000-0002-4823-2009
81BB95833C5F3F0BC657E17ADC58EBE3C71D5A0E,Katarzyna,,,Sitnik-Warchulska,Uniwersytet_Jagielloński_w_Krakowie,Katarzyna Sitnik-Warchulska,Katarzyna_Sitnik-Warchulska_6Cd,0000-0001-8262-8034
A76A7ED34E0607B42E9D0E4B47BE1860AF034571,Anna,Halina,,Siwy-Hudowska,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Anna Halina Siwy-Hudowska,Anna_Halina_Siwy-Hudowska_zwJ,0000-0002-3026-853X
D70264ED243DA5553A64329836A55891B3FABAE8,Katarzyna,,,Skałacka,Uniwersytet_Opolski,Katarzyna Skałacka,Katarzyna_Skałacka_Cw4,0000-0003-2188-7547
8ECBC1F747BFF44A5A3F8054199BF174A740D1EF,Krystyna,Janina,,Skarżyńska,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Krystyna Janina Skarżyńska,Krystyna_Janina_Skarżyńska_nMz,0000-0003-1327-6850
BBFDA1A2DF793CA2049654D98DD96E60FD95EC16,Ewa,Wiktoria,,Skimina,Uniwersytet_Kardynała_Stefana_Wyszyńskiego_w_Warszawie,Ewa Wiktoria Skimina,Ewa_Wiktoria_Skimina_dkI,0000-0002-2888-4691
818E5F466B6B9AF178615F615FB1E26478F38907,Ilona,,,Skoczeń,Uniwersytet_Kardynała_Stefana_Wyszyńskiego_w_Warszawie,Ilona Skoczeń,Ilona_Skoczeń_yUW,0000-0001-7545-5059
BBE305D79408A3C3AB60B9B31D2E7D069A4BBE6B,Justyna,Maria,,Skolimowska,Akademia_Pedagogiki_Specjalnej_Marii_Grzegorzewskiej_w_Warszawie,Justyna Maria Skolimowska,Justyna_Maria_Skolimowska_WT0,
D3EB2AEC92284722C6C8B1D4FFD72A441B648519,Agnieszka,,,Skorupa,Uniwersytet_Śląski_w_Katowicach,Agnieszka Skorupa,Agnieszka_Skorupa_gsu,0000-0001-6426-7570
613C83E38503C47DE6AFB2D5F51BC1E80B6ECC22,Katarzyna,,,Skrzypińska,Uniwersytet_Gdański,Katarzyna Skrzypińska,Katarzyna_Skrzypińska_8hB,0000-0001-9326-2015
D015E13E2B393B3482DD1E33AF1C465059D0AC4E,ALEKSANDRA,,,SŁAWIŃSKA,Uniwersytet_Szczeciński,ALEKSANDRA SŁAWIŃSKA,ALEKSANDRA_SŁAWIŃSKA_7ML,
8232DFF12021C6B758F3794AB1EAA69FD79C8E7A,Piotr,,,Słowik,Uniwersytet_Jagielloński_w_Krakowie,Piotr Słowik,Piotr_Słowik_DSz,
7807FD7046687D958ADC5A4DE4E32AE22CACE0A9,Aleksandra,Monika,,Słowińska,Uniwersytet_Wrocławski,Aleksandra Monika Słowińska,Aleksandra_Monika_Słowińska_pal,0000-0002-9498-501X
921C8CDBD723CB64F5B50DF2ED6769EB3C00F4CF,Anna,Barbara,,Słysz,Uniwersytet_Adama_Mickiewicza_w_Poznaniu,Anna Barbara Słysz,Anna_Barbara_Słysz_nHU,
D1C74DB07FA34D7E0F31F5885F0CC5FA23DE6D98,Ewelina,Alicja,,Smoktunowicz,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Ewelina Alicja Smoktunowicz,Ewelina_Alicja_Smoktunowicz_WNf,0000-0002-1748-3876
2D56F105E360022894F23C0DB12254AA4DE8AABD,Jerzy,,,Smoleń,Akademia_Ignatianum_w_Krakowie,Jerzy Smoleń,Jerzy_Smoleń_WhS,0000-0003-1655-1248
2D636BB991A80C4DAE15F90408E71BC9BB3D04B0,Tomasz,,,Smoleń,Uniwersytet_Jagielloński_w_Krakowie,Tomasz Smoleń,Tomasz_Smoleń_kin,0000-0003-1884-4909
F7B773253FB3B62E4799DB47CA78E23D4A8B7A29,Błażej,,,Smykowski,Uniwersytet_Adama_Mickiewicza_w_Poznaniu,Błażej Smykowski,Błażej_Smykowski_CYO,0000-0001-7231-2159
08D42DC4816A81169BCA4FEE3AF1F44C5A06E684,Marta,Jolanta,,Sobańska,Uniwersytet_Warszawski,Marta Jolanta Sobańska,Marta_Jolanta_Sobańska_N0P,0000-0003-4242-308X
814471DB3D804A2FF2CAAE60C5E42B37D53ED38D,Jacek,Robert,,Sobek,Katolicki_Uniwersytet_Lubelski_Jana_Pawła_II_w_Lublinie,Jacek Robert Sobek,Jacek_Robert_Sobek_yxh,
0B6847CF248607789876B6D3F8EF0755BDBB50B2,Agata,Anna,,Sobków,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Agata Anna Sobków,Agata_Anna_Sobków_6Lk,0000-0002-5357-744X
16EA2398DE7947A2BB3BE5284B3F27839B75C77F,Małgorzata,,,Sobol,Uniwersytet_Warszawski,Małgorzata Sobol,Małgorzata_Sobol_dWM,0000-0003-0634-9134
6A53ACB8871B0FC8EC69DF10A8EDF74A0C1FEB5A,Adam,,,Sobolewski,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Adam Sobolewski,Adam_Sobolewski_tmY,
88661504720B1488605F2BDAABCFE55BB645324F,Ewa,,,Sokołowska,Katolicki_Uniwersytet_Lubelski_Jana_Pawła_II_w_Lublinie,Ewa Sokołowska,Ewa_Sokołowska_jr4,0000-0001-8637-7906
97B89E0C370D71C8377B56827C8C8FB231203C23,Joanna,,,Sokołowska-Pohorille,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Joanna Sokołowska-Pohorille,Joanna_Sokołowska-Pohorille_faG,0000-0001-5239-1435
AE36CC5C7CE14A8096733FA7972E67005F35FF3F,Wojciech,,,Solecki,Uniwersytet_Jagielloński_w_Krakowie,Wojciech Solecki,Wojciech_Solecki_YN5,0000-0002-0473-5472
7D2206306C09D890A8D6AB917D3F21E2C209C99B,Eva,,,Sollárová,Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,Eva Sollárová,Eva_Sollárová_g36,
7B75CA40CD18A8F1940EBA4BD70095E38E3AB897,Michalina,,,Sołtys,Uniwersytet_Kazimierza_Wielkiego_w_Bydgoszczy,Michalina Sołtys,Michalina_Sołtys_6Ur,0000-0003-2530-3633
A0DA9AD326BE89ED5D9331DE4067B2B648BA68AE,ANNA,,,SOŁTYS,Uniwersytet_Szczeciński,ANNA SOŁTYS,ANNA_SOŁTYS_DKd,
DD660A8A5BD1FE81765D589B5630064918DD4DA3,Wiktor,Piotr,,Soral,Uniwersytet_Warszawski,Wiktor Piotr Soral,Wiktor_Piotr_Soral_j7i,0000-0003-2557-8071
575E6735C6B6A371530CF7259BC41B95DE5FABF6,Emilia,,,Soroko,Uniwersytet_Adama_Mickiewicza_w_Poznaniu,Emilia Soroko,Emilia_Soroko_zK1,0000-0003-3527-1698
15F272FD8077BE836AC2C691ED1E07E46B3D7589,Agnieszka,Ewa,,Sorokowska,Uniwersytet_Wrocławski,Agnieszka Ewa Sorokowska,Agnieszka_Ewa_Sorokowska_ILz,0000-0003-3999-8851
FC2380C1A343A34DF7AE772466D45CD27EB1909D,Piotr,,,Sorokowski,Uniwersytet_Wrocławski,Piotr Sorokowski,Piotr_Sorokowski_xKL,0000-0001-9225-9965
E298B94D314AC13635D3B51FA3AE9EB8DA9F86D2,Wiesława,Barbara,,Sotwin,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Wiesława Barbara Sotwin,Wiesława_Barbara_Sotwin_5EP,0000-0001-6893-1635
788CBF0B45CE30B2D845AADE7C7BC1ADAE4A3421,Zbigniew,,,Spendel,Uniwersytet_Śląski_w_Katowicach,Zbigniew Spendel,Zbigniew_Spendel_rdX,
FA0EA96F706E7E9422AA8E465D4394EF61F59642,Ryszard,,,Stachowski,Akademia_Ekonomiczno-Humanistyczna_w_Warszawie,Ryszard Stachowski,Ryszard_Stachowski_pHM,0000-0001-9589-8447
F15ECCE3CE17F7FE5949579F730604C92431195C,Anna,Katarzyna,,Stachyra-Sokulska,Uniwersytet_Marii_Curie-Skłodowskiej_w_Lublinie,Anna Katarzyna Stachyra-Sokulska,Anna_Katarzyna_Stachyra-Sokulska_ocH,
7DE0C9BBD8691A7BBC288B6C9ED5BA4EAA4FD90C,Ewa,,,Stanisławiak,Akademia_Ekonomiczno-Humanistyczna_w_Warszawie,Ewa Stanisławiak,Ewa_Stanisławiak_gTl,0000-0003-3372-8455
1A397F37759FA7CEC60A4D1C20CA0BB9F773948B,Krzysztof,,,Stanisławski,Uniwersytet_Kardynała_Stefana_Wyszyńskiego_w_Warszawie,Krzysztof Stanisławski,Krzysztof_Stanisławski_re2,0000-0001-5648-2166
93E2ABCFFA685DCD52D6FCD489EEC78E32B7F4F2,Izabela,,,Stankowska-Mazur,Uniwersytet_Adama_Mickiewicza_w_Poznaniu,Izabela Stankowska-Mazur,Izabela_Stankowska-Mazur_lk5,0000-0002-6216-9149
4378F853E6B79736B58915885BC94585796FC9E3,Maja,,,Stańko-Kaczmarek,Uniwersytet_Adama_Mickiewicza_w_Poznaniu,Maja Stańko-Kaczmarek,Maja_Stańko-Kaczmarek_6fF,
42650C07ACCB6E8D133C1724E5069475E9A30E72,Jolanta,,,Starosta,Uniwersytet_Jagielloński_w_Krakowie,Jolanta Starosta,Jolanta_Starosta_zB3,0000-0003-1776-7155
CBD85F080CB8E2619C86684F8BBDA278CAE9A2F0,Małgorzata,,,Starzomska-Romanowska,Uniwersytet_Kardynała_Stefana_Wyszyńskiego_w_Warszawie,Małgorzata Starzomska-Romanowska,Małgorzata_Starzomska-Romanowska_UTS,0000-0002-9540-2402
54C4A6C1D247BBB787F3B3E6CECF4E899AE13542,Dorota,Jadwiga,,Stasik-Rogalińska,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Dorota Jadwiga Stasik-Rogalińska,Dorota_Jadwiga_Stasik-Rogalińska_iH2,
D890AEAA6C8596267045F3AE50EC0934BF2ED8FF,Marta,,,Stasiła-Sieradzka,Uniwersytet_Śląski_w_Katowicach,Marta Stasiła-Sieradzka,Marta_Stasiła-Sieradzka_ohF,0000-0003-2917-9617
FE9923555C4E8492FEC31F01CD40334D38CF1F75,Agata,,,Stasińska,Instytut_Psychologii_Polskiej_Akademii_Nauk,Agata Stasińska,Agata_Stasińska_Mdn,
83BA371F8631EA3B014FF4214F04BC236A017781,Katarzyna,Dominika,,Stasiuk,Uniwersytet_Jagielloński_w_Krakowie,Katarzyna Dominika Stasiuk,Katarzyna_Dominika_Stasiuk_tTI,0000-0003-4627-2557
EAA8DA1189D91D38E69D4301E41F73BB18084C16,Anna,,,Stawecka,Uniwersytet_Jana_Kochanowskiego_w_Kielcach,Anna Stawecka,Anna_Stawecka_ro3,
4C3E578A9B17ED414A0C8486D0ACF114C0B9568C,Patrycja,Aleksandra,,Stawiarska,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Patrycja Aleksandra Stawiarska,Patrycja_Aleksandra_Stawiarska_A7R,
D8734E3417EDC028100499AD6E5D350B9FFF3DA6,Patryk,Adam,,Stecz,Uniwersytet_Łódzki,Patryk Adam Stecz,Patryk_Adam_Stecz_Wd5,0000-0002-8291-9103
91A29A4E53AAB75EC1A11B5FE891C12A86B91A5D,Małgorzata,,,Steć,Akademia_Ignatianum_w_Krakowie,Małgorzata Steć,Małgorzata_Steć_ZmX,0000-0002-1841-9542
667839E6A72999A5644C9BD5C4C7CE501D3A521C,Marcin,,,Stencel,Wyższa_Szkoła_Ekonomii_i_Innowacji_w_Lublinie,Marcin Stencel,Marcin_Stencel_0Ns,0000-0001-5807-9717
505A008EDD03BD369268ED6FDB455524F305A690,Małgorzata,,,Stępień-Nycz,Uniwersytet_Jagielloński_w_Krakowie,Małgorzata Stępień-Nycz,Małgorzata_Stępień-Nycz_Unj,0000-0002-5470-0083
065DF5C2FAE026C8A2DBA766C0674514EC17FD64,Elżbieta,,,Stojanowska-Borowiec,Uniwersytet_Kardynała_Stefana_Wyszyńskiego_w_Warszawie,Elżbieta Stojanowska-Borowiec,Elżbieta_Stojanowska-Borowiec_ZWO,
5846CEFF010DD14257787D5DF64685ACA4E8019E,Monika,Magdalena,,Stojek,Uniwersytet_Śląski_w_Katowicach,Monika Magdalena Stojek,Monika_Magdalena_Stojek_y7T,0000-0003-3777-8054
3A238E7EE4C7F37CA2D4447B6C86DDE801A15B1F,Maciej,Stanisław,,Stolarski,Uniwersytet_Warszawski,Maciej Stanisław Stolarski,Maciej_Stanisław_Stolarski_9JW,
AF4B10534E05E131903344953ECB7E8330373BFE,Anna-Lena,,,Stroh,Uniwersytet_Jagielloński_w_Krakowie,Anna-Lena Stroh,Anna-Lena_Stroh_SIb,0000-0003-1628-2287
D0546D378E36D300D05C1DA26140C534D702773A,Agnieszka,,,Strojny,Uniwersytet_Jagielloński_w_Krakowie,Agnieszka Strojny,Agnieszka_Strojny_hBL,0000-0002-0625-383X
DE1E93911BB90DFD4FB10DBC850DC00A0D589EE1,Paweł,Marcin,,Strojny,Uniwersytet_Jagielloński_w_Krakowie,Paweł Marcin Strojny,Paweł_Marcin_Strojny_Wo1,0000-0002-6016-044X
C816BD4866EFD321AA8DD8E284628048A9287D30,Paweł,,,Stróżak,Katolicki_Uniwersytet_Lubelski_Jana_Pawła_II_w_Lublinie,Paweł Stróżak,Paweł_Stróżak_mSI,
7465AC1D48D7A0AF20007FBE9A1A9CDE975AA53C,Włodzimierz,Andrzej,,Strus,Uniwersytet_Kardynała_Stefana_Wyszyńskiego_w_Warszawie,Włodzimierz Andrzej Strus,Włodzimierz_Andrzej_Strus_UEl,0000-0002-5044-5660
CC87297F00F1E6CC6A60FCF44A09F1D1A74E0BBB,Anna,Katarzyna,,Strużyńska-Kujałowicz,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Anna Katarzyna Strużyńska-Kujałowicz,Anna_Katarzyna_Strużyńska-Kujałowicz_KGL,0000-0002-3561-0488
718A02545E50FE3109EA37D6C43E67541D19941F,Justyna ,,,Strykowska-Nowakowska ,Uniwersytet_Adama_Mickiewicza_w_Poznaniu,Justyna  Strykowska-Nowakowska ,Justyna__Strykowska-Nowakowska__oT9,
ED50559EE450E50AC8C87F0055F1603C2AF9D0CA,Anna,,,Strzelczak,Krakowska_Akademia_Andrzeja_Frycza_Modrzewskiego_w_Krakowie,Anna Strzelczak,Anna_Strzelczak_u9a,
C1D5F1B9604DB6C0471CDA3E6471E69B0F766DE2,Radosław,,,Stupak,Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,Radosław Stupak,Radosław_Stupak_JAr,0000-0002-7318-546X
33488DAF9DC5CC47A5CE98A483B64F9DF55DBA0B,Rafał,Piotr,,Styła,Uniwersytet_Warszawski,Rafał Piotr Styła,Rafał_Piotr_Styła_ngY,0000-0002-3792-8473
3F861BE486CB407FE4B26D0187DC7D573045F656,Piotr,,,Styrkowiec,Uniwersytet_Wrocławski,Piotr Styrkowiec,Piotr_Styrkowiec_kSo,0000-0002-1988-3355
EEABFCB479BF4CCE2C6FF4AF6542196D1A5076A7,DAWID,,,SUBOCZ,Uniwersytet_Szczeciński,DAWID SUBOCZ,DAWID_SUBOCZ_Yji,0000-0003-1604-1547
AF828C4829CFC009AD23AFB3535E599800C271EA,DARIA,JOANNA,,SUCHECKA,Uniwersytet_Szczeciński,DARIA JOANNA SUCHECKA,DARIA_JOANNA_SUCHECKA_gYl,0000-0001-7051-577X
95CDC00ED2ED7DC4BE3ED96677239B1B28A69C36,Lilia,,,Suchocka,Uniwersytet_Jana_Kochanowskiego_w_Kielcach,Lilia Suchocka,Lilia_Suchocka_6eH,0000-0003-0474-3955
BEC17EFCF3064AA5BCFC08650F7024A11C9A2ACA,Monika,Maria,,Suchowierska-Stephany,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Monika Maria Suchowierska-Stephany,Monika_Maria_Suchowierska-Stephany_twd,
D4C6D34AC7252374090A6BD2CF5EDECF9AB150F6,Barbara,Róża,,Superson,Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,Barbara Róża Superson,Barbara_Róża_Superson_Fd6,
DC7AD458035C0C83C4C39713911FD5A3C82D6A83,Hubert,,,Suszek,Uniwersytet_Warszawski,Hubert Suszek,Hubert_Suszek_hJx,0000-0002-6655-4124
128405881E3C9096B69FA027BD1A6028EDD61BDB,Dorota,,,Suwalska-Barancewicz,Uniwersytet_Kazimierza_Wielkiego_w_Bydgoszczy,Dorota Suwalska-Barancewicz,Dorota_Suwalska-Barancewicz_i3F,0000-0001-6495-9796
F3A5A215ED502EE5FBEEEA930EC17C0A3CA5DF87,Joanna,Marta,,Sweklej,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Joanna Marta Sweklej,Joanna_Marta_Sweklej_6hb,0000-0002-6069-3051
FF14EB77EE13F887B265A334BE900DDB92D0FAF6,Ewa,,,Sygit-Kowalkowska,Uniwersytet_Kazimierza_Wielkiego_w_Bydgoszczy,Ewa Sygit-Kowalkowska,Ewa_Sygit-Kowalkowska_Nlt,0000-0001-5909-5516
A90F77F44F0D5A3DF5D6082096DE8B78948ADA31,Svitlana,,,Symonenko,Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,Svitlana Symonenko,Svitlana_Symonenko_fKw,0000-0001-5491-6637
FEF41FCF31C6BAB96AF1C198A473B384A79E30CE,ROMAN,RYSZARD,,SZAŁACHOWSKI,Uniwersytet_Szczeciński,ROMAN RYSZARD SZAŁACHOWSKI,ROMAN_RYSZARD_SZAŁACHOWSKI_ICh,0000-0002-4864-8717
D7F66B52957FAEE742F6BAF4B474760A00140981,Piotr,,,Szarota,Instytut_Psychologii_Polskiej_Akademii_Nauk,Piotr Szarota,Piotr_Szarota_hZp,0000-0002-7946-8209
AE2DD9CD6F08D05FDB00A351777D7FE326BBA566,Kaja,,,Szarras-Kudzia,Akademia_Ignatianum_w_Krakowie,Kaja Szarras-Kudzia,Kaja_Szarras-Kudzia_B1l,0000-0002-9709-0422
A261E118C0D18365913268300FFF6443234BD3F8,Marta,,,Szastok,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Marta Szastok,Marta_Szastok_dUh,0000-0001-7674-7651
16036E097ACCDE10CAF096C8D9E7AD1D6AA48C55,Karolina,,,Szatkowska,Uniwersytet_Kazimierza_Wielkiego_w_Bydgoszczy,Karolina Szatkowska,Karolina_Szatkowska_jbP,
449BC1468565FCE3C27363B354872CBC5602B4C7,MAŁGORZATA,,,SZCZEŚNIAK,Uniwersytet_Szczeciński,MAŁGORZATA SZCZEŚNIAK,MAŁGORZATA_SZCZEŚNIAK_hHa,0000-0002-6637-2304
DDB9D26F9A24703A7596E15C4C7AB11A5C177718,Piotr,,,Szczukiewicz,Uniwersytet_Jana_Kochanowskiego_w_Kielcach,Piotr Szczukiewicz,Piotr_Szczukiewicz_Pkp,0000-0001-6220-682X
678CC88932900166EA5DB1E608B28793A7B9D696,Dorota,Daniela,,Szczygieł,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Dorota Daniela Szczygieł,Dorota_Daniela_Szczygieł_3XT,0000-0001-9746-1505
B1FC71898887EB0071BCBC747DBBD820543F3927,Monika,Klaudia,,Szczygieł,Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,Monika Klaudia Szczygieł,Monika_Klaudia_Szczygieł_M4L,0000-0001-6544-0734
5DCDD0890374E6F3F5485A8166ACD39E76E3211D,Joanna,Maria,,Szen - Ziemiańska,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Joanna Maria Szen - Ziemiańska,Joanna_Maria_Szen_-_Ziemiańska_6Xl,
8ECDD7687DAF60553CBABFBCF7950AB5FB640A7F,Ewa,Małgorzata,,Szepietowska,Uniwersytet_Marii_Curie-Skłodowskiej_w_Lublinie,Ewa Małgorzata Szepietowska,Ewa_Małgorzata_Szepietowska_P1T,0000-0003-3383-0353
0EFF02237B8B9BB0D623FF8916A6875CDFB3624A,Marta,Agnieszka,,Szewczyk,Katolicki_Uniwersytet_Lubelski_Jana_Pawła_II_w_Lublinie,Marta Agnieszka Szewczyk,Marta_Agnieszka_Szewczyk_dbE,0000-0002-9223-495X
7F09AE906E146BA467AAEE7A3815FEAA16CDA6DA,Agnieszka,Róża,,Szewczyk-Zakrzewska,Akademia_Ignatianum_w_Krakowie,Agnieszka Róża Szewczyk-Zakrzewska,Agnieszka_Róża_Szewczyk-Zakrzewska_lIr,0000-0001-6671-8267
1A3DDCB0FF9616730B0061CB6C19DBF7E2EBAEEA,Klaudia,Elżbieta,,Szklarczyk-Smolana,Uniwersytet_Jagielloński_w_Krakowie,Klaudia Elżbieta Szklarczyk-Smolana,Klaudia_Elżbieta_Szklarczyk-Smolana_3rP,0000-0002-9106-3036
DF49D80E68F22B9E0E27BCE5D48ACF757E5161CF,Barbara,,,Szmigielska-Siuta,Uniwersytet_Jagielloński_w_Krakowie,Barbara Szmigielska-Siuta,Barbara_Szmigielska-Siuta_0nr,
594FEBBD57277E92227EE8C32AF4C2E43B987960,Dominika,,,Sznajder,Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,Dominika Sznajder,Dominika_Sznajder_9OM,0000-0002-7611-8756
2DF713FF06C4004291C93AC507169CFAF45D8F8F,Elżbieta,,,Szpakiewicz,Uniwersytet_Pedagogiczny_Komisji_Edukacji_Narodowej_w_Krakowie,Elżbieta Szpakiewicz,Elżbieta_Szpakiewicz_yT8,0000-0002-9265-3070
CEB3BE320F769010A7B8B737EA70AAC5089D0EA1,Malwina,,,Szpitalak,Uniwersytet_Jagielloński_w_Krakowie,Malwina Szpitalak,Malwina_Szpitalak_Rfu,
EE64630872E885B0A5DCBA9C486B93BB4B71F788,Magdalena,Blanka,,Szpojankowska-Puchalska,Akademia_Pedagogiki_Specjalnej_Marii_Grzegorzewskiej_w_Warszawie,Magdalena Blanka Szpojankowska-Puchalska,Magdalena_Blanka_Szpojankowska-Puchalska_Pjb,
E133EF912648612748417DE4BF1CFAC680676D0C,KAMILA,IRENA,,SZPUNAR,Uniwersytet_Szczeciński,KAMILA IRENA SZPUNAR,KAMILA_IRENA_SZPUNAR_F2W,0000-0003-1817-9902
797C7999D193A31DF7BC7ECB4C2E4FF1993B4F80,Beata,Maria,,Szramka-Pawlak,SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,Beata Maria Szramka-Pawlak,Beata_Maria_Szramka-Pawlak_OlU,0000-0001-7785-6956
247DD41B0A5640AED0AC2A431C7EF728063D223E,Magdalena,Marta,,Szubielska,Katolicki_Uniwersytet_Lubelski_Jana_Pawła_II_w_Lublinie,Magdalena Marta Szubielska,Magdalena_Marta_Szubielska_taK,
56C33BFD5F0715574983A9EC3D39434C7E7246C8,Michał,Łukasz,,Szulawski,Akademia_Pedagogiki_Specjalnej_Marii_Grzegorzewskiej_w_Warszawie,Michał Łukasz Szulawski,Michał_Łukasz_Szulawski_loB,
883AEFFEB0EC2A0FF310B21F69CD474C26735BC2,Marcin,Radosław,,Szulc,Uniwersytet_Gdański,Marcin Radosław Szulc,Marcin_Radosław_Szulc_7f8,0000-0002-0997-0906
5B46B750DE1831F050FFD1E75D321FD7F4E455AE,Aleksandra,Maria,,Szulman-Wardal,Uniwersytet_Gdański,Aleksandra Maria Szulman-Wardal,Aleksandra_Maria_Szulman-Wardal_7Da,
085218055DFD8A90A8224156FACC71CF9565A605,Ewa,,,Szumowska,Uniwersytet_Jagielloński_w_Krakowie,Ewa Szumowska,Ewa_Szumowska_mBY,0000-0002-4181-6175
66200E770D22A9CB444FDABB870B22305FD1253D,Izabela,,,Szumska,Instytut_Psychologii_Polskiej_Akademii_Nauk,Izabela Szumska,Izabela_Szumska_Hik,0000-0002-1944-5064 
59415FEC40C6689480C079F64A521253CC8B7AC7,Filip,,,Szumski,Uniwersytet_Adama_Mickiewicza_w_Poznaniu,Filip Szumski,Filip_Szumski_1jM,0000-0002-0916-6993
BB4459DC329F0BF4524E8EAAFBB0D438E4364E2E,Anna,Dorota,,Szuster-Kowalewicz,Uniwersytet_Warszawski,Anna Dorota Szuster-Kowalewicz,Anna_Dorota_Szuster-Kowalewicz_ihl,0000-0001-5362-0076
1A3E34EA6FFDBEF37446569ED41CB46D6FFC21B0,Marta,,,Szwajca,Uniwersytet_Jagielloński_w_Krakowie,Marta Szwajca,Marta_Szwajca_tZX,
4C8008E826E73E1FEC0F175C9F4ECCD266BCFC0A,Marcin,,,Szwed,Uniwersytet_Jagielloński_w_Krakowie,Marcin Szwed,Marcin_Szwed_TnY,
